name,kind,status,source,url,localPath,detailPage
expressed.zip,external recovery original URL,http-404,Web page: LensHell miscellaneous files,http://lenshellarchive.com/Progs/miscprogs/expressed.zip,,
frantic.zip,external recovery original URL,http-404,Web page: LensHell miscellaneous files,http://lenshellarchive.com/Progs/miscprogs/frantic.zip,,
iconedit.zip,external recovery original URL,http-404,Web page: LensHell miscellaneous files,http://lenshellarchive.com/Progs/miscprogs/iconedit.zip,,
iconmaker.zip,external recovery original URL,http-404,Web page: LensHell miscellaneous files,http://lenshellarchive.com/Progs/miscprogs/iconmaker.zip,,
ipgrabberv10.zip,external recovery original URL,http-404,Web page: LensHell misc progs A-M,http://lenshellarchive.com/Progs/miscprogs/ipgrabberv10.zip,,
keygen.zip,missing-candidate original URL,candidate,LensHell miscellaneous files,http://lenshellarchive.com/Progs/miscprogs/keygen.zip,,
macaddresschanger.zip,missing-candidate original URL,candidate,LensHell miscellaneous files,http://lenshellarchive.com/Progs/miscprogs/macaddresschanger.zip,,
napstertoolz.zip,missing-candidate original URL,candidate,LensHell miscellaneous files,http://lenshellarchive.com/Progs/miscprogs/napstertoolz.zip,,
Rapid,old-web program download lead,lead,LensHell miscellaneous files,http://lenshellarchive.com/Progs/miscprogs/RapidHackerv32.zip,,docs/generated/applications/pages/R/1579-rapid.md
rfi.lfi.xss.toolkit.v.1.5.zip,missing-candidate original URL,candidate,LensHell miscellaneous files,http://lenshellarchive.com/Progs/miscprogs/rfi.lfi.xss.toolkit.v.1.5.zip,,
scbysc4m.zip,missing-candidate original URL,candidate,LensHell miscellaneous files,http://lenshellarchive.com/Progs/miscprogs/scbysc4m.zip,,
webskillz1.zip,missing-candidate original URL,candidate,LensHell miscellaneous files,http://lenshellarchive.com/Progs/miscprogs/webskillz1.zip,,
windowz2.zip,missing-candidate original URL,candidate,LensHell miscellaneous files,http://lenshellarchive.com/Progs/miscprogs/windowz2.zip,,
winzipkey.zip,missing-candidate original URL,candidate,LensHell miscellaneous files,http://lenshellarchive.com/Progs/miscprogs/winzipkey.zip,,
winzipkeygen.zip,missing-candidate original URL,candidate,LensHell miscellaneous files,http://lenshellarchive.com/Progs/miscprogs/winzipkeygen.zip,,
311.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/Progs/vbxdll/311.zip,,
3dfxapi3.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/Progs/vbxdll/3dfxapi3.zip,,
3dlabel.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/Progs/vbxdll/3dlabel.zip,,
actcndy2.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/Progs/vbxdll/actcndy2.zip,,
activeskin.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/Progs/vbxdll/activeskin.zip,,
aol7chat.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/Progs/vbxdll/aol7chat.zip,,
bruaol.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/Progs/vbxdll/bruaol.zip,,
brutoc.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/Progs/vbxdll/brutoc.zip,,
brutoc3.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/Progs/vbxdll/brutoc3.zip,,
ccrpprg6.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/Progs/vbxdll/ccrpprg6.zip,,
chatocx2.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/Progs/vbxdll/chatocx2.zip,,
chatscan3.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/Progs/vbxdll/chatscan3.zip,,
chip4kid.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/Progs/vbxdll/chip4kid.zip,,
cloc.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/Progs/vbxdll/cloc.zip,,
cmdialog.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/Progs/vbxdll/cmdialog.zip,,
comctl32.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/Progs/vbxdll/comctl32.zip,,
comdlg32.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/Progs/vbxdll/comdlg32.zip,,
dbpush.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/Progs/vbxdll/dbpush.zip,,
dbttip.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/Progs/vbxdll/dbttip.zip,,
dcsystray.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/Progs/vbxdll/dcsystray.zip,,
dogbarv2.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/Progs/vbxdll/dogbarv2.zip,,
dwsbc32.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/Progs/vbxdll/dwsbc32.zip,,
fir3z_chatscan.zip,external recovery original URL,http-404,Web page: LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/fir3z_chatscan.zip,,
flatbtn2.zip,external recovery original URL,http-404,Web page: LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/flatbtn2.zip,,
gauge.zip,external recovery original URL,http-404,Web page: LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/gauge.zip,,
grid.zip,external recovery original URL,http-404,Web page: LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/grid.zip,,
jscan.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/jscan.zip,,
lvbuttons.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/lvbuttons.zip,,
mbar.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/mbar.zip,files/external/aimfilez-com/mbar-4be76662.vbx,
mp3player,old-web program download lead,lead,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/mp3play.zip,,docs/generated/applications/pages/M/1301-mp3player.md
mscomctl.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/mscomctl.zip,files/external/aimfilez-com/mscomctl-f5236d1d.ocx,
msdxm.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/msdxm.zip,,
msinet.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/msinet.zip,files/external/aimfilez-com/msinet-a28f9137.ocx,
msstdfmt.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/msstdfmt.zip,,
msvbvm50dll.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/msvbvm50dll.zip,,
Microtools,external mirror original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/msvbvm60.zip,,docs/generated/applications/pages/M/1259-microtools.md
msvcp60.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/msvcp60.zip,,
mswinsck.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/mswinsck.zip,files/external/aimfilez-com/mswinsck-c21a93bd.ocx,
oc25.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/oc25.zip,,
OCXREG32,old-web program download lead,lead,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/ocxreg.zip,,docs/generated/applications/pages/O/1373-ocxreg32.md
oleaut32.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/oleaut32.zip,files/external/aimfilez-com/oleaut32-fbf48324.dll,
olepro32.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/olepro32.zip,files/external/aimfilez-com/olepro32-33ec48d6.dll,
percnt2.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/percnt2.zip,,
playcd2.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/playcd2.zip,files/external/coltpro-net/playcd2-32333544.ocx,
popupbutton.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/popupbutton.zip,,
filesafe,external mirror original URL,http-404,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/progfiles.zip,,docs/generated/applications/pages/F/0768-filesafe.md
punkmp3.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/punkmp3.zip,,
richtx32.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/richtx32.zip,files/external/aimfilez-com/richtx32-87eca7a6.ocx,
rotext.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/rotext.zip,files/external/aimfilez-com/rotext-a99777db.vbx,
scan49.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/scan49.zip,,
scanchat.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/scanchat.zip,,
scanthis.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/scanthis.zip,,
setting.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/setting.zip,,
sky32v3c.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/sky32v3c.zip,,
ss3d.vbx,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/ss3d2.zip,files/external/aimfilez-com/ss3d-8607dee6.vbx,
ss3dvbx.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/ss3dvbx.zip,,
ssa3d30.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/ssa3d30.zip,,
ssspls30.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/ssspls30.zip,,
stkit432.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/stkit432.zip,,
supersub.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/supersub.zip,,
swflash.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/swflash.zip,,
systray.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/systray.zip,,
tabctl32.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/tabctl32.zip,,
threed.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/threed.zip,files/external/aimfilez-com/threed-39aaa6ed.vbx,
threed.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/threed20.zip,files/external/aimfilez-com/threed-39aaa6ed.vbx,
threed.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/threed32.zip,files/external/aimfilez-com/threed-39aaa6ed.vbx,
toc2sock.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/toc2sock.zip,,
tocsock.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/tocsock.zip,,
tsad.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/tsad.zip,,
Golden,external mirror original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/vb40016.zip,,docs/generated/applications/pages/G/0852-golden.md
vb40032dll.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/vb40032dll.zip,,
vb5chat2.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/vb5chat2.zip,files/external/coltpro-net/vb5chat2-0e54601c.ocx,
vbmsg.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/vbmsg.zip,files/external/aimfilez-com/vbmsg-2305f301.vbx,
s2000a,external mirror original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/vbrun100.zip,,docs/generated/applications/pages/S/1646-s2000a.md
vbrun200dll.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/vbrun200dll.zip,,
s2000a,external mirror original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/vbrun300.zip,,docs/generated/applications/pages/S/1646-s2000a.md
vbwfind.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/vbwfind.zip,,
winsck.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/winsck.zip,files/external/angelfire-com/winsck.zip,
xpbuttons.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/xpbuttons.zip,,
yahbru10.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/yahbru10.zip,,
yahoosux2.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/yahoosux2.zip,,
yahpro.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/yahpro.zip,,
ymsg5.zip,missing-candidate original URL,candidate,LensHell runtime files,http://lenshellarchive.com/Progs/vbxdll/ymsg5.zip,,
antiboot3.zip,external recovery original URL,http-404,Web page: Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/antis/antiboot3.zip,,
Anti 4,old-web program download lead,lead,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/antis/antiboot4.zip,,docs/generated/applications/pages/A/0109-anti-4.md
safety.zip,missing-candidate original URL,candidate,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/antis/safety.zip,,
sorcerress.zip,missing-candidate original URL,candidate,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/antis/sorcerress.zip,,
banshee2.zip,external recovery original URL,http-404,Web page: Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/booters/banshee2.zip,,
bootshop.zip,external recovery original URL,http-404,Web page: Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/booters/bootshop.zip,,
chickilla.zip,external recovery original URL,http-404,Web page: Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/booters/chickilla.zip,,
Demon Resurrection²,old-web program download lead,lead,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/booters/demonslash.zip,,docs/generated/applications/pages/D/0545-demon-resurrection2.md
drkevorkian.zip,external recovery original URL,http-404,Web page: Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/booters/drkevorkian.zip,,
Fatal Error 2000-chat Punter Yr 2k,old-web program download lead,lead,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/booters/fatal.zip,,docs/generated/applications/pages/F/0757-fatal-error-2000-chat-punter-yr-2k.md
firstinline.zip,external recovery original URL,http-404,Web page: Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/booters/firstinline.zip,,
gwapitoslapper.zip,external recovery original URL,http-404,Web page: Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/booters/gwapitoslapper.zip,,
hellbooterv1.zip,external recovery original URL,http-404,Web page: Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/booters/hellbooterv1.zip,,
implosion.zip,external recovery original URL,http-404,Web page: Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/booters/implosion.zip,,
kitno.zip,missing-candidate original URL,candidate,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/booters/kitno.zip,,
malicioushate.zip,missing-candidate original URL,candidate,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/booters/malicioushate.zip,,
mothership.zip,missing-candidate original URL,candidate,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/booters/mothership.zip,,
p2p.zip,missing-candidate original URL,candidate,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/booters/p2p.zip,,
primus.zip,missing-candidate original URL,candidate,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/booters/primus.zip,,
resurection.zip,missing-candidate original URL,candidate,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/booters/resurection.zip,,
silenterrorz.zip,missing-candidate original URL,candidate,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/booters/silenterrorz.zip,,
Black Death Ultra 2,old-web program download lead,lead,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/booters/silverdeath.zip,,docs/generated/applications/pages/D/0531-black-death-ultra-2.md
smileyboot.zip,missing-candidate original URL,candidate,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/booters/smileyboot.zip,,
theend.zip,missing-candidate original URL,candidate,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/booters/theend.zip,,
theessence.zip,missing-candidate original URL,candidate,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/booters/theessence.zip,,
Destruction Linker And 5.0,old-web program download lead,lead,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/booters/totaldestruct.zip,,docs/generated/applications/pages/D/0555-destruction-linker-and-5-0.md
Black Death Ultra 2,old-web program download lead,lead,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/booters/touchofdeath.zip,,docs/generated/applications/pages/D/0531-black-death-ultra-2.md
xfactorfv2.zip,missing-candidate original URL,candidate,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/booters/xfactorfv2.zip,,
ypunter.zip,missing-candidate original URL,candidate,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/booters/ypunter.zip,,
crackerjack.zip,external recovery original URL,http-404,Web page: Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/crackers/crackerjack.zip,,
easycracking.zip,external recovery original URL,http-404,Web page: Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/crackers/easycracking.zip,,
generalcrack.zip,external recovery original URL,http-404,Web page: Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/crackers/generalcrack.zip,,
jeeperscreeper.zip,missing-candidate original URL,candidate,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/crackers/jeeperscreeper.zip,,
matrixcracker.zip,external recovery original URL,http-404,Web page: Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/crackers/matrixcracker.zip,,
prjCracker,old-web program download lead,lead,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/crackers/ycrack.zip,,docs/generated/applications/pages/P/1497-prjcracker.md
4shoelite310.zip,external recovery original URL,http-404,Web page: Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/misc/4shoelite310.zip,,
4shoelitefinal.zip,external recovery original URL,http-404,Web page: Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/misc/4shoelitefinal.zip,,
4sho Player3,old-web program download lead,lead,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/misc/4shoplayer3.zip,,docs/generated/applications/pages/0-9-symbols/0033-4sho-player3.md
badmojo.zip,external recovery original URL,http-404,Web page: Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/misc/badmojo.zip,,
binaryv45.zip,missing-candidate original URL,candidate,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/misc/binaryv45.zip,,
MagicToolz,old-web program download lead,lead,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/misc/ctoolz.zip,,docs/generated/applications/pages/M/1204-magictoolz.md
Decade Tools Lite Win ALL Yr 05,old-web program download lead,lead,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/misc/decadelite.zip,,docs/generated/applications/pages/D/0533-decade-tools-lite-win-all-yr-05.md
decadetools,old-web program download lead,lead,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/misc/decadetools.zip,,docs/generated/applications/pages/D/0534-decadetools.md
fatexyahoo.zip,external recovery original URL,http-404,Web page: Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/misc/fatexyahoo.zip,,
fazerx.zip,external recovery original URL,http-404,Web page: Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/misc/fazerx.zip,,
frogbomb2.zip,external recovery original URL,http-404,Web page: Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/misc/frogbomb2.zip,,
frogbomb21.zip,external recovery original URL,http-404,Web page: Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/misc/frogbomb21.zip,,
frootfliy.zip,external recovery original URL,http-404,Web page: Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/misc/frootfliy.zip,,
hty.zip,external recovery original URL,http-404,Web page: Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/misc/hty.zip,,
jag.zip,external recovery original URL,http-404,Web page: Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/misc/jag.zip,,
jewtank,old-web program download lead,lead,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/misc/jewtank.zip,,docs/generated/applications/pages/J/1055-jewtank.md
operationzero.zip,missing-candidate original URL,candidate,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/misc/operationzero.zip,,
overxposure.zip,missing-candidate original URL,candidate,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/misc/overxposure.zip,,
pmanswering.zip,missing-candidate original URL,candidate,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/misc/pmanswering.zip,,
Revolution_X Final,old-web program download lead,lead,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/misc/revxfinal.zip,,docs/generated/applications/pages/R/1621-revolution-x-final.md
Revolution_Xtreme,old-web program download lead,lead,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/misc/revxtreme.zip,,docs/generated/applications/pages/R/1622-revolution-xtreme.md
shithead1.zip,missing-candidate original URL,candidate,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/misc/shithead1.zip,,
silentbutterfly.zip,missing-candidate original URL,candidate,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/misc/silentbutterfly.zip,,
smileyunit.zip,missing-candidate original URL,candidate,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/misc/smileyunit.zip,,
stealitv2,old-web program download lead,lead,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/misc/stealitv2.zip,,docs/generated/applications/pages/S/1809-stealitv2.md
warriortools.zip,missing-candidate original URL,candidate,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/misc/warriortools.zip,,
whiteout.zip,missing-candidate original URL,candidate,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/misc/whiteout.zip,,
yahoops13final.zip,missing-candidate original URL,candidate,Yahoo Progs,http://lenshellarchive.com/Progs/yahooprogs/misc/yahoops13final.zip,,
ipgrabberv10.zip,external recovery original URL,http-404,Web page: LensHell Visual Basic,http://lenshellarchive.com/tutorials/ipgrabberv10.zip,,
MafiaFindWindow.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/tutorials/MafiaFindWindow.zip,,
MafiaFindWindowEx.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/tutorials/MafiaFindWindowEx.zip,,
wirecrackv11-source.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/tutorials/wirecrackv11-source.zip,,
wirecrackv11-source.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/tutorials/wirecrackv12-source.zip,,
abbotaim.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/abbotaim.zip,,
ROOMBU~1,old-web program download lead,lead,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/accessv1.zip,,docs/generated/applications/pages/R/1638-roombu1.md
acid50.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/acid50.zip,,
AFK And 5.0,old-web program download lead,lead,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/afk.zip,,docs/generated/applications/pages/A/0062-afk-and-5-0.md
amcmsgbox.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/amcmsgbox.zip,,
anomaly.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/anomaly.zip,,
anti.zip,external recovery original URL,http-404,Web page: LensHell Visual Basic,http://lenshellarchive.com/VBfiles/anti.zip,,
aol32.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/aol32.zip,,
aol40.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/aol40.zip,,
aol8ex.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/aol8ex.zip,,
aol8sendchat.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/aol8sendchat.zip,,
aolmacros.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/aolmacros.zip,,
arc.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/arc.zip,,
arena32.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/arena32.zip,,
autodlexample.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/autodlexample.zip,,
Recon,old-web program download lead,lead,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/autoreconnect.zip,,docs/generated/applications/pages/R/1596-recon.md
autorunmaker.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/autorunmaker.zip,,
basfiles.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/basfiles.zip,,
blackrosebas.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/blackrosebas.zip,,
bofen32.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/bofen32.zip,,
botz2.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/botz2.zip,,
botz40.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/botz40.zip,,
botz40v2.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/botz40v2.zip,,
blackrose,old-web program download lead,lead,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/brbas2003.zip,,docs/generated/applications/pages/B/0246-blackrose.md
buster.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/buster.zip,,
chaos232.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/chaos232.zip,,
chronicbas.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/chronicbas.zip,,
cology2source.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/cology2source.zip,,
coolghost.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/coolghost.zip,,
